name	row_number	problem_type	problem_col	error_message
mgh07d04	653	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07d04 is not in measurements.experiment
mgh07d04	654	value	experiments	This value: "mgh07d04;ATRM" is not found in: experiment column in measurements table
mgh07d05	655	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07d05 is not in measurements.experiment
mgh07d05	656	value	experiments	This value: "mgh07d05;ATRM" is not found in: experiment column in measurements table
mgh07d06	657	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07d06 is not in measurements.experiment
mgh07d06	658	value	experiments	This value: "mgh07d06;ATRM" is not found in: experiment column in measurements table
mgh07e01	659	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e01 is not in measurements.experiment
mgh07e01	660	value	experiments	This value: "mgh07e01;ATRM" is not found in: experiment column in measurements table
mgh07e03	662	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e03 is not in measurements.experiment
mgh07e03	663	value	experiments	This value: "mgh07e03;ATRM" is not found in: experiment column in measurements table
mgh07e04	664	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e04 is not in measurements.experiment
mgh07e04	665	value	experiments	This value: "mgh07e04;ATRM" is not found in: experiment column in measurements table
mgh07e06	667	value	experiments	This value (long): "LP-PI-ALT-PTRM" is not found in: experiment column in measurements table.  Also (short): LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e06 is not in measurements.experiment
mgh07e07	668	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e07 is not in measurements.experiment
mgh07e07	669	value	experiments	This value: "mgh07e07;ATRM" is not found in: experiment column in measurements table
mgh07e08	670	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e08 is not in measurements.experiment
mgh07e08	671	value	experiments	This value: "mgh07e08;ATRM" is not found in: experiment column in measurements table
mgh07e09	672	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh07e09 is not in measurements.experiment
mgh07e09	673	value	experiments	This value: "mgh07e09;ATRM" is not found in: experiment column in measurements table
mgh09c01	678	value	experiments	This value: "mgh09c01;ATRM" is not found in: experiment column in measurements table
mgh09c02	679	value	experiments	This value: "mgh09c02;ATRM" is not found in: experiment column in measurements table
mgh09h01	692	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09h01 is not in measurements.experiment
mgh09h01	693	value	experiments	This value: "mgh09h01;ATRM" is not found in: experiment column in measurements table
mgh09h02	694	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09h02 is not in measurements.experiment
mgh09h02	695	value	experiments	This value: "mgh09h02;ATRM" is not found in: experiment column in measurements table
mgh09h04	697	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09h04 is not in measurements.experiment
mgh09h04	698	value	experiments	This value: "mgh09h04;ATRM" is not found in: experiment column in measurements table
mgh09h05	699	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09h05 is not in measurements.experiment
mgh09h05	700	value	experiments	This value: "mgh09h05;ATRM" is not found in: experiment column in measurements table
mgh09h06	701	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09h06 is not in measurements.experiment
mgh09h06	702	value	experiments	This value: "mgh09h06;ATRM" is not found in: experiment column in measurements table
mgh09j02	707	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09j02 is not in measurements.experiment
mgh09j02	708	value	experiments	This value: "mgh09j02;ATRM" is not found in: experiment column in measurements table
mgh09j03	709	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09j03 is not in measurements.experiment
mgh09j03	710	value	experiments	This value: "mgh09j03;ATRM" is not found in: experiment column in measurements table
mgh09j04	711	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09j04 is not in measurements.experiment
mgh09j04	712	value	experiments	This value: "mgh09j04;ATRM" is not found in: experiment column in measurements table
mgh09j05	713	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09j05 is not in measurements.experiment
mgh09j05	714	value	experiments	This value: "mgh09j05;ATRM" is not found in: experiment column in measurements table
mgh09k01	715	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09k01 is not in measurements.experiment
mgh09k01	716	value	experiments	This value: "mgh09k01;ATRM" is not found in: experiment column in measurements table
mgh09k02	717	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09k02 is not in measurements.experiment
mgh09k02	718	value	experiments	This value: "mgh09k02;ATRM" is not found in: experiment column in measurements table
mgh09k03	719	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09k03 is not in measurements.experiment
mgh09k03	720	value	experiments	This value: "mgh09k03;ATRM" is not found in: experiment column in measurements table
mgh09k04	721	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09k04 is not in measurements.experiment
mgh09k04	722	value	experiments	This value: "mgh09k04;ATRM" is not found in: experiment column in measurements table
mgh09k05	723	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09k05 is not in measurements.experiment
mgh09k05	724	value	experiments	This value: "mgh09k05;ATRM" is not found in: experiment column in measurements table
mgh09l01	725	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09l01 is not in measurements.experiment
mgh09l01	726	value	experiments	This value: "mgh09l01;ATRM" is not found in: experiment column in measurements table
mgh09l02	727	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09l02 is not in measurements.experiment
mgh09l02	728	value	experiments	This value: "mgh09l02;ATRM" is not found in: experiment column in measurements table
mgh09l02	729	value	experiments	This value: "mgh09l02;AARM" is not found in: experiment column in measurements table
mgh09l03	730	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09l03 is not in measurements.experiment
mgh09l03	731	value	experiments	This value: "mgh09l03;ATRM" is not found in: experiment column in measurements table
mgh09l03	732	value	experiments	This value: "mgh09l03;AARM" is not found in: experiment column in measurements table
mgh09l04	733	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09l04 is not in measurements.experiment
mgh09l04	734	value	experiments	This value: "mgh09l04;ATRM" is not found in: experiment column in measurements table
mgh09l04	735	value	experiments	This value: "mgh09l04;AARM" is not found in: experiment column in measurements table
mgh09m01	736	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m01 is not in measurements.experiment
mgh09m01	737	value	experiments	This value: "mgh09m01;ATRM" is not found in: experiment column in measurements table
mgh09m02	738	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m02 is not in measurements.experiment
mgh09m02	739	value	experiments	This value: "mgh09m02;ATRM" is not found in: experiment column in measurements table
mgh09m03	740	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m03 is not in measurements.experiment
mgh09m03	741	value	experiments	This value: "mgh09m03;ATRM" is not found in: experiment column in measurements table
mgh09m04	742	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m04 is not in measurements.experiment
mgh09m04	743	value	experiments	This value: "mgh09m04;ATRM" is not found in: experiment column in measurements table
mgh09m05	744	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m05 is not in measurements.experiment
mgh09m05	745	value	experiments	This value: "mgh09m05;ATRM" is not found in: experiment column in measurements table
mgh09m06	746	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09m06 is not in measurements.experiment
mgh09m06	747	value	experiments	This value: "mgh09m06;ATRM" is not found in: experiment column in measurements table
mgh09p02	757	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh09p02 is not in measurements.experiment
mgh09p02	758	value	experiments	This value: "mgh09p02;ATRM" is not found in: experiment column in measurements table
mgh09p02	759	value	experiments	This value: "mgh09p02;AARM" is not found in: experiment column in measurements table
mgh12t101	762	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t101 is not in measurements.experiment
mgh12t102	763	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t102 is not in measurements.experiment
mgh12t1PI01	764	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh12t1PI01 is not in measurements.experiment
mgh12t1PI01	765	value	experiments	This value: "mgh12t1PI01;ATRM" is not found in: experiment column in measurements table
mgh12t1PI01	766	value	experiments	This value: "mgh12t1PI01;AARM" is not found in: experiment column in measurements table
mgh12t1PI02	767	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh12t1PI02 is not in measurements.experiment
mgh12t1PI02	768	value	experiments	This value: "mgh12t1PI02;ATRM" is not found in: experiment column in measurements table
mgh12t1PI02	769	value	experiments	This value: "mgh12t1PI02;AARM" is not found in: experiment column in measurements table
mgh12t1PI03	770	value	experiments	This value: "mgh12t1PI03;ATRM" is not found in: experiment column in measurements table
mgh12t1PI05	772	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgh12t1PI05 is not in measurements.experiment
mgh12t1PI05	773	value	experiments	This value: "mgh12t1PI05;ATRM" is not found in: experiment column in measurements table
mgh12t1PI05	774	value	experiments	This value: "mgh12t1PI05;AARM" is not found in: experiment column in measurements table
mgh12t1a1	775	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1a1 is not in measurements.experiment
mgh12t1c1	777	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1c1 is not in measurements.experiment
mgh12t1d1	778	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1d1 is not in measurements.experiment
mgh12t1e1	779	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1e1 is not in measurements.experiment
mgh12t1f1	780	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1f1 is not in measurements.experiment
mgh12t1g1	781	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1g1 is not in measurements.experiment
mgh12t1h1	782	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1h1 is not in measurements.experiment
mgh12t1i2	784	value	experiments	This value (long): "LP-DIR-AF" is not found in: experiment column in measurements table.  Also (short): LP-DIR-AF:mgh12t1i2 is not in measurements.experiment
mgj04a01	785	value	experiments	This value (long): "LP-PI-ALT-PTRM" is not found in: experiment column in measurements table.  Also (short): LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04a01 is not in measurements.experiment
mgj04a02	786	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04a02 is not in measurements.experiment
mgj04a02	787	value	experiments	This value: "mgj04a02;ATRM" is not found in: experiment column in measurements table
mgj04a03	788	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04a03 is not in measurements.experiment
mgj04a03	789	value	experiments	This value: "mgj04a03;ATRM" is not found in: experiment column in measurements table
mgj04a03	790	value	experiments	This value: "mgj04a03;AARM" is not found in: experiment column in measurements table
mgj04a04	791	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04a04 is not in measurements.experiment
mgj04a04	792	value	experiments	This value: "mgj04a04;ATRM" is not found in: experiment column in measurements table
mgj04b01	793	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04b01 is not in measurements.experiment
mgj04b01	794	value	experiments	This value: "mgj04b01;ATRM" is not found in: experiment column in measurements table
mgj04b01	795	value	experiments	This value: "mgj04b01;AARM" is not found in: experiment column in measurements table
mgj04b02	796	value	experiments	This value: "mgj04b02;ATRM" is not found in: experiment column in measurements table
mgj04b03	797	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04b03 is not in measurements.experiment
mgj04b03	798	value	experiments	This value: "mgj04b03;ATRM" is not found in: experiment column in measurements table
mgj04b03	799	value	experiments	This value: "mgj04b03;AARM" is not found in: experiment column in measurements table
mgj04b04	800	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04b04 is not in measurements.experiment
mgj04b04	801	value	experiments	This value: "mgj04b04;ATRM" is not found in: experiment column in measurements table
mgj04b04	802	value	experiments	This value: "mgj04b04;AARM" is not found in: experiment column in measurements table
mgj04b05	803	value	experiments	This value: "mgj04b05;ATRM" is not found in: experiment column in measurements table
mgj04b06	804	value	experiments	This value: "mgj04b06;ATRM" is not found in: experiment column in measurements table
mgj04b07	805	value	experiments	This value: "mgj04b07;ATRM" is not found in: experiment column in measurements table
mgj04b08	806	value	experiments	This value: "mgj04b08;ATRM" is not found in: experiment column in measurements table
mgj04b09	807	value	experiments	This value: "mgj04b09;ATRM" is not found in: experiment column in measurements table
mgj04b10	808	value	experiments	This value: "mgj04b10;ATRM" is not found in: experiment column in measurements table
mgj04b11	809	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04b11 is not in measurements.experiment
mgj04b11	810	value	experiments	This value: "mgj04b11;ATRM" is not found in: experiment column in measurements table
mgj04b12	811	value	experiments	This value: "mgj04b12;ATRM" is not found in: experiment column in measurements table
mgj04d02	815	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d02 is not in measurements.experiment
mgj04d02	816	value	experiments	This value: "mgj04d02;ATRM" is not found in: experiment column in measurements table
mgj04d03	817	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d03 is not in measurements.experiment
mgj04d03	818	value	experiments	This value: "mgj04d03;ATRM" is not found in: experiment column in measurements table
mgj04d04	819	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d04 is not in measurements.experiment
mgj04d04	820	value	experiments	This value: "mgj04d04;ATRM" is not found in: experiment column in measurements table
mgj04d05	821	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d05 is not in measurements.experiment
mgj04d05	822	value	experiments	This value: "mgj04d05;ATRM" is not found in: experiment column in measurements table
mgj04d06	823	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d06 is not in measurements.experiment
mgj04d06	824	value	experiments	This value: "mgj04d06;ATRM" is not found in: experiment column in measurements table
mgj04d07	825	value	experiments	This value: "mgj04d07;ATRM" is not found in: experiment column in measurements table
mgj04d08	826	value	experiments	This value: "mgj04d08;ATRM" is not found in: experiment column in measurements table
mgj04d09	827	value	experiments	This value: "mgj04d09;ATRM" is not found in: experiment column in measurements table
mgj04d10	828	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d10 is not in measurements.experiment
mgj04d10	829	value	experiments	This value: "mgj04d10;ATRM" is not found in: experiment column in measurements table
mgj04d11	830	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d11 is not in measurements.experiment
mgj04d11	831	value	experiments	This value: "mgj04d11;ATRM" is not found in: experiment column in measurements table
mgj04d12	832	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj04d12 is not in measurements.experiment
mgj04d12	833	value	experiments	This value: "mgj04d12;ATRM" is not found in: experiment column in measurements table
mgj06a01	836	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06a01 is not in measurements.experiment
mgj06a01	837	value	experiments	This value: "mgj06a01;ATRM" is not found in: experiment column in measurements table
mgj06a01	838	value	experiments	This value: "mgj06a01;AARM" is not found in: experiment column in measurements table
mgj06a02	839	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06a02 is not in measurements.experiment
mgj06a02	840	value	experiments	This value: "mgj06a02;ATRM" is not found in: experiment column in measurements table
mgj06a02	841	value	experiments	This value: "mgj06a02;AARM" is not found in: experiment column in measurements table
mgj06a03	842	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06a03 is not in measurements.experiment
mgj06a03	843	value	experiments	This value: "mgj06a03;ATRM" is not found in: experiment column in measurements table
mgj06a04	844	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06a04 is not in measurements.experiment
mgj06a04	845	value	experiments	This value: "mgj06a04;ATRM" is not found in: experiment column in measurements table
mgj06b01	846	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06b01 is not in measurements.experiment
mgj06b01	847	value	experiments	This value: "mgj06b01;ATRM" is not found in: experiment column in measurements table
mgj06b01	848	value	experiments	This value: "mgj06b01;AARM" is not found in: experiment column in measurements table
mgj06b02	849	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06b02 is not in measurements.experiment
mgj06b02	850	value	experiments	This value: "mgj06b02;ATRM" is not found in: experiment column in measurements table
mgj06b02	851	value	experiments	This value: "mgj06b02;AARM" is not found in: experiment column in measurements table
mgj06b03	852	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06b03 is not in measurements.experiment
mgj06b03	853	value	experiments	This value: "mgj06b03;ATRM" is not found in: experiment column in measurements table
mgj06b03	854	value	experiments	This value: "mgj06b03;AARM" is not found in: experiment column in measurements table
mgj06b04	855	value	experiments	This value: "mgj06b04;ATRM" is not found in: experiment column in measurements table
mgj06c01	856	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06c01 is not in measurements.experiment
mgj06c01	857	value	experiments	This value: "mgj06c01;ATRM" is not found in: experiment column in measurements table
mgj06c02	858	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06c02 is not in measurements.experiment
mgj06c02	859	value	experiments	This value: "mgj06c02;ATRM" is not found in: experiment column in measurements table
mgj06c03	860	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06c03 is not in measurements.experiment
mgj06c03	861	value	experiments	This value: "mgj06c03;ATRM" is not found in: experiment column in measurements table
mgj06c04	862	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06c04 is not in measurements.experiment
mgj06c04	863	value	experiments	This value: "mgj06c04;ATRM" is not found in: experiment column in measurements table
mgj06d01	864	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06d01 is not in measurements.experiment
mgj06d01	865	value	experiments	This value: "mgj06d01;ATRM" is not found in: experiment column in measurements table
mgj06d02	866	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06d02 is not in measurements.experiment
mgj06d02	867	value	experiments	This value: "mgj06d02;ATRM" is not found in: experiment column in measurements table
mgj06d03	868	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06d03 is not in measurements.experiment
mgj06d03	869	value	experiments	This value: "mgj06d03;ATRM" is not found in: experiment column in measurements table
mgj06d04	870	value	experiments	This value (long): "LP-AN-TRM" is not found in: experiment column in measurements table.  Also (short): LP-AN-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgj06d04 is not in measurements.experiment
mgj06d04	871	value	experiments	This value: "mgj06d04;ATRM" is not found in: experiment column in measurements table
mgk06a03	874	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:LP-TRM:mgk06a03 is not in measurements.experiment
mgk06a03	875	value	experiments	This value: "mgk06a03;ATRM" is not found in: experiment column in measurements table
mgk06a03	876	value	experiments	This value: "mgk06a03;AARM" is not found in: experiment column in measurements table
mgk06a04	877	value	experiments	This value: "mgk06a04;ATRM" is not found in: experiment column in measurements table
mgk06a05	878	value	experiments	This value (long): "LP-AN-ARM" is not found in: experiment column in measurements table.  Also (short): LP-AN-ARM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI:LP-PI-TRM:mgk06a05 is not in measurements.experiment
